DATA,PO012002NU0008,PO012026NU3021,PO0120500RZ001,PO012070NU1007,PO0120750R2020,PO0120790RZ001,PO012090NU2009,PO0121180U0005,PO012119NUP001,PO012123NUP001,PO0121300RZ001,PO012136NUZ001,PO0130230U0003,PO0130280U0009,PO013064NU0002,PO0131310U0001,PO0131330U0009,PO0131590U0001,PO015041NR0075,PO015051NR0012,PO015062NR0071,PO015113NUP001,PO015146NU1534,PO015194NU0017,PO0970200U0002,PO0970200U0003,PO0970480U0001,PO0970610U0015,PO108033NR0142,PO108033NU0243
2013-09-01,-0.6744897501960817,-0.4067242518713635,0.16789400478810546,-0.8207920883323805,-0.06270677794321385,0.0,-0.31863936396437514,-0.06270677794321385,,,0.16789400478810546,0.23720210932878769,1.4395314709384557,0.31863936396437514,0.7554150263604691,-0.28221614706250825,0.08964235107576254,0.10463345561407526,,,,,0.13231285227617132,,0.0,1.1503493803760079,1.4395314709384557,1.8339146358159146,,
2013-10-01,-0.38532046640756773,-0.26699412540495254,0.16789400478810546,-0.6289042176321898,0.06270677794321357,-0.16789400478810546,0.18911842627279238,-0.06270677794321385,,,0.3406948270877954,0.23720210932878769,1.4395314709384557,0.5977601260424784,0.18911842627279238,-0.28221614706250825,0.08964235107576254,0.5485222826980981,,,,,0.26699412540495254,,-0.16789400478810546,0.93458929107348,0.5977601260424784,0.5244005127080407,,
2013-11-01,-0.6744897501960817,-0.5549229427026537,0.16789400478810546,-0.6289042176321898,0.06270677794321357,0.16789400478810546,-0.31863936396437514,-0.18911842627279252,,,0.23720210932878769,0.23720210932878769,0.93458929107348,-0.06270677794321385,0.18911842627279238,0.0,0.08964235107576254,-0.10463345561407512,,,,,0.0,,-0.16789400478810546,0.06270677794321357,-0.18911842627279252,0.3406948270877954,,
2013-12-01,0.12566134685507388,-0.5549229427026537,0.40225006532172536,-0.45785193101249505,-0.18911842627279252,0.23720210932878769,0.31863936396437514,-0.06270677794321385,,,0.0784124127331122,0.23720210932878769,0.7554150263604691,0.4537621901698793,0.31863936396437514,0.0,0.08964235107576254,0.10463345561407526,,,,,0.5549229427026537,,-0.3406948270877956,1.4395314709384557,0.06270677794321357,0.3406948270877954,,
2014-01-01,0.38532046640756773,-0.5977601260424786,0.579132162255556,-0.6744897501960817,-0.49720057068155404,0.579132162255556,0.7554150263604691,-0.06270677794321385,,,0.40225006532172536,0.40225006532172536,0.5977601260424784,0.93458929107348,0.31863936396437514,0.28221614706250825,0.08964235107576254,0.10463345561407526,,,,,0.31863936396437514,,0.7279132908816441,1.959963984540054,1.4395314709384557,1.318010897303537,,
2014-02-01,0.6744897501960817,0.06270677794321357,1.009990169249582,-0.21042839424792484,-0.6374841609623771,0.579132162255556,0.7916386077433746,0.18911842627279238,,,0.40225006532172536,1.009990169249582,1.4395314709384557,1.1503493803760079,0.5977601260424784,0.28221614706250825,0.4637077514571789,0.19402814242392646,,,,,1.1503493803760079,,1.8627318674216515,1.959963984540054,1.4395314709384557,1.009990169249582,,
2014-03-01,-0.38532046640756773,0.18911842627279238,1.009990169249582,0.3554904178395308,0.49720057068155404,0.579132162255556,1.1797611176118612,0.7554150263604691,,,1.009990169249582,1.8627318674216515,1.1503493803760079,1.1503493803760079,0.93458929107348,0.38532046640756773,0.7279132908816441,0.19402814242392646,,,,,1.4395314709384557,,1.8627318674216515,1.959963984540054,1.959963984540054,1.318010897303537,,0.887146559018876
2014-04-01,0.38532046640756773,0.31863936396437514,0.7764217611479277,0.3554904178395308,0.3661063568005698,1.009990169249582,0.7916386077433746,0.7554150263604691,,,1.009990169249582,1.318010897303537,0.7554150263604691,1.4395314709384557,0.5977601260424784,0.6744897501960817,0.967421566101701,0.6151411045959733,,,,,0.4537621901698793,,1.8627318674216515,1.959963984540054,1.4395314709384557,1.009990169249582,,0.887146559018876
2014-05-01,-0.5894557978497783,0.4067242518713638,0.7279132908816441,0.45785193101249516,0.4537621901698793,0.967421566101701,0.93458929107348,0.899434907667234,,,0.967421566101701,1.2815515655446004,0.5549229427026537,1.4121875789061644,1.11895838106256,0.5894557978497783,0.9208229763683788,0.8122178014999133,0.7916386077433749,,1.465233792685523,,0.5549229427026537,0.3661063568005698,1.2815515655446004,1.9379315108528297,1.4121875789061644,1.2815515655446004,,0.3661063568005698
2014-06-01,-0.967421566101701,0.5549229427026537,0.7279132908816441,0.45785193101249516,0.06270677794321357,0.967421566101701,-0.45376219016987945,1.4121875789061644,,,0.967421566101701,1.8339146358159146,0.5549229427026537,1.11895838106256,1.4121875789061644,0.28221614706250825,0.9208229763683788,0.8122178014999133,0.0,,0.7916386077433749,,0.5549229427026537,0.3661063568005698,1.2815515655446004,1.9379315108528297,0.5549229427026537,1.2815515655446004,,0.7916386077433749
2014-07-01,1.59321881802305,0.5549229427026537,1.2815515655446004,0.6289042176321896,-0.5977601260424786,1.2815515655446004,-0.45376219016987945,1.4121875789061644,,,0.967421566101701,1.8339146358159146,0.0,1.11895838106256,1.9379315108528297,0.5894557978497783,0.9208229763683788,0.8122178014999133,-0.7916386077433746,,0.7916386077433749,,1.4121875789061644,0.3661063568005698,1.2815515655446004,1.4121875789061644,1.11895838106256,1.2815515655446004,,0.7916386077433749
2014-08-01,0.5894557978497783,0.899434907667234,1.2815515655446004,1.351702239930661,1.1503493803760079,1.8339146358159146,-0.18911842627279252,1.4395314709384557,,,0.967421566101701,1.8627318674216515,1.11895838106256,1.4121875789061644,1.9379315108528297,0.5894557978497783,1.2418667918433202,0.8122178014999133,-1.465233792685523,,0.3661063568005698,,1.9379315108528297,0.7916386077433749,1.8339146358159146,1.959963984540054,1.959963984540054,1.2815515655446004,,0.7916386077433749
2014-09-01,1.0364333894937898,0.899434907667234,1.2815515655446004,0.2993069104656671,1.1503493803760079,1.8339146358159146,0.31863936396437514,1.4395314709384557,,,0.967421566101701,1.318010897303537,0.7554150263604691,0.93458929107348,1.959963984540054,0.9674215661017008,1.2418667918433202,0.8122178014999133,-1.465233792685523,,0.3661063568005698,,0.7164975001779914,0.0,1.8339146358159146,1.959963984540054,1.959963984540054,1.2815515655446004,,0.7916386077433749
2014-10-01,1.0364333894937898,0.899434907667234,1.2815515655446004,0.2993069104656671,1.1503493803760079,1.8339146358159146,0.7554150263604691,1.4395314709384557,,,1.2815515655446004,1.8627318674216515,0.7554150263604691,1.1503493803760079,1.4395314709384557,0.9674215661017008,0.9208229763683788,0.8122178014999133,0.3661063568005698,,0.3661063568005698,,0.5549229427026537,0.3661063568005698,1.8339146358159146,1.959963984540054,0.7554150263604691,1.8339146358159146,,0.7916386077433749
2014-11-01,0.12566134685507388,1.11895838106256,1.2815515655446004,0.8207920883323803,1.4395314709384557,1.8339146358159146,1.959963984540054,1.4395314709384557,,,1.318010897303537,1.8627318674216515,0.5977601260424784,1.959963984540054,0.93458929107348,0.9674215661017008,1.8027430907391908,1.1503493803760088,1.465233792685523,,0.7916386077433749,,0.7164975001779914,0.7916386077433749,1.8339146358159146,1.4395314709384557,1.959963984540054,1.2815515655446004,,1.465233792685523
2014-12-01,-0.12566134685507416,1.4121875789061644,1.318010897303537,0.8207920883323803,1.4395314709384557,1.8627318674216515,1.959963984540054,1.4395314709384557,,,1.8627318674216515,1.8627318674216515,1.4395314709384557,1.959963984540054,1.1503493803760079,1.59321881802305,1.8027430907391908,0.8122178014999133,1.465233792685523,,1.465233792685523,,1.9379315108528297,0.7916386077433749,1.2815515655446004,0.7554150263604691,1.959963984540054,1.2815515655446004,,1.465233792685523
2015-01-01,0.12566134685507388,1.1503493803760079,1.8627318674216515,0.6744897501960817,1.4652337926855223,1.8627318674216515,0.06270677794321357,1.959963984540054,,1.465233792685523,1.8627318674216515,1.8627318674216515,0.7554150263604691,1.959963984540054,1.959963984540054,1.59321881802305,1.8027430907391908,1.1503493803760088,1.465233792685523,,1.465233792685523,,0.7554150263604691,1.465233792685523,0.967421566101701,0.7554150263604691,1.1503493803760079,1.009990169249582,,1.465233792685523
2015-02-01,0.38532046640756773,1.1503493803760079,1.8627318674216515,0.8616341201741718,1.9807523966472789,1.8627318674216515,1.4652337926855223,1.959963984540054,,1.465233792685523,1.8627318674216515,1.8627318674216515,0.7554150263604691,1.4395314709384557,1.959963984540054,1.59321881802305,1.8027430907391908,1.7688250385187065,1.465233792685523,,1.465233792685523,,1.959963984540054,1.465233792685523,1.009990169249582,0.93458929107348,1.1503493803760079,0.7764217611479277,,1.465233792685523
2015-03-01,0.6744897501960817,1.1503493803760079,1.8627318674216515,0.8616341201741718,1.9807523966472789,1.8627318674216515,1.4652337926855223,1.959963984540054,,1.465233792685523,1.8627318674216515,0.579132162255556,0.5977601260424784,1.959963984540054,1.959963984540054,1.6448536269514722,1.8339146358159146,1.7688250385187065,1.465233792685523,,1.465233792685523,,1.959963984540054,0.7916386077433749,0.579132162255556,1.1503493803760079,0.7554150263604691,1.009990169249582,,1.5341205443525463
2015-04-01,-1.6448536269514729,1.1503493803760079,1.8627318674216515,0.8616341201741718,1.9807523966472789,1.8627318674216515,1.1797611176118612,1.959963984540054,,1.465233792685523,1.8627318674216515,0.579132162255556,0.4537621901698793,1.1503493803760079,0.93458929107348,1.6448536269514722,1.8339146358159146,1.7688250385187065,1.465233792685523,,0.7916386077433749,,0.7554150263604691,1.465233792685523,0.40225006532172536,1.4395314709384557,0.5977601260424784,0.40225006532172536,,1.5341205443525463
2015-05-01,-1.5932188180230507,1.4121875789061644,1.8339146358159146,0.8207920883323803,1.959963984540054,1.8339146358159146,1.4395314709384557,1.9379315108528297,,1.382994127100638,1.8339146358159146,0.5244005127080407,0.26699412540495254,1.11895838106256,0.7164975001779914,1.59321881802305,1.2418667918433202,1.7316643961222453,1.465233792685523,,0.7916386077433749,,0.7164975001779914,1.465233792685523,0.3406948270877954,0.899434907667234,0.26699412540495254,0.3406948270877954,,1.465233792685523
2015-06-01,-1.5932188180230507,1.4121875789061644,1.8339146358159146,0.8207920883323803,1.959963984540054,1.8339146358159146,1.959963984540054,1.9379315108528297,1.382994127100638,1.382994127100638,1.8339146358159146,0.967421566101701,0.13231285227617132,0.7164975001779914,0.7164975001779914,1.59321881802305,1.8027430907391908,1.7316643961222453,1.465233792685523,,1.465233792685523,,0.7164975001779914,1.465233792685523,-0.16789400478810546,0.0,-0.26699412540495254,0.0,,1.465233792685523
2015-07-01,-0.967421566101701,1.4121875789061644,1.8339146358159146,0.45785193101249516,1.959963984540054,1.8339146358159146,1.959963984540054,1.9379315108528297,1.382994127100638,1.382994127100638,1.8339146358159146,0.967421566101701,0.7164975001779914,0.7164975001779914,0.4067242518713638,1.59321881802305,1.2418667918433202,1.7316643961222453,1.465233792685523,,1.465233792685523,,1.9379315108528297,1.465233792685523,-0.967421566101701,-0.5549229427026537,-0.899434907667234,-0.7279132908816442,,1.465233792685523
2015-08-01,-0.967421566101701,1.4121875789061644,1.8339146358159146,0.2993069104656671,1.959963984540054,1.2815515655446004,1.959963984540054,1.959963984540054,1.382994127100638,1.382994127100638,1.8339146358159146,1.318010897303537,0.4067242518713638,0.5549229427026537,0.4067242518713638,1.59321881802305,1.8027430907391908,1.7316643961222453,1.465233792685523,,1.465233792685523,,1.4121875789061644,1.465233792685523,-0.967421566101701,-0.7554150263604693,-0.45376219016987945,-0.5244005127080409,,1.465233792685523
2015-09-01,-1.0364333894937898,1.4121875789061644,1.8339146358159146,0.45785193101249516,1.959963984540054,1.2815515655446004,1.4395314709384557,1.959963984540054,1.382994127100638,1.382994127100638,1.8339146358159146,1.009990169249582,0.18911842627279238,0.7554150263604691,0.4537621901698793,1.59321881802305,1.8027430907391908,1.7316643961222453,0.3661063568005698,,0.7916386077433749,,0.5549229427026537,1.465233792685523,-1.2815515655446004,-0.18911842627279252,-0.5977601260424786,-0.5244005127080409,,1.465233792685523
2015-10-01,-1.6448536269514729,1.4121875789061644,1.8339146358159146,0.6289042176321896,1.959963984540054,1.2815515655446004,1.959963984540054,1.959963984540054,1.382994127100638,1.382994127100638,1.8339146358159146,1.318010897303537,0.31863936396437514,0.93458929107348,0.5977601260424784,1.59321881802305,1.2418667918433202,1.7316643961222453,1.465233792685523,,1.465233792685523,,0.7164975001779914,1.465233792685523,-0.7279132908816442,-0.31863936396437514,-0.45376219016987945,-0.7279132908816442,,1.465233792685523
2015-11-01,-1.6448536269514729,1.4121875789061644,1.8339146358159146,0.45785193101249516,1.959963984540054,1.2815515655446004,1.1503493803760079,1.959963984540054,1.382994127100638,1.382994127100638,1.8627318674216515,1.318010897303537,0.7554150263604691,1.1503493803760079,0.5977601260424784,1.59321881802305,1.2418667918433202,1.7316643961222453,0.7916386077433749,,1.465233792685523,,0.5549229427026537,1.465233792685523,-0.5244005127080409,-0.45376219016987945,-0.45376219016987945,-0.5244005127080409,,0.7916386077433749
2015-12-01,-1.0364333894937898,1.11895838106256,1.8627318674216515,0.45785193101249516,1.959963984540054,1.318010897303537,0.93458929107348,1.959963984540054,1.382994127100638,1.382994127100638,1.318010897303537,0.7764217611479277,-0.06270677794321385,1.1503493803760079,0.93458929107348,0.9674215661017008,1.2418667918433202,1.7316643961222453,0.7916386077433749,,0.7916386077433749,,1.4121875789061644,1.465233792685523,-0.967421566101701,-0.5977601260424786,-0.5977601260424786,-0.5244005127080409,,0.7916386077433749
2016-01-01,-1.0364333894937898,1.959963984540054,1.318010897303537,0.8616341201741718,1.9807523966472789,1.318010897303537,0.93458929107348,1.1503493803760079,1.382994127100638,0.7916386077433749,1.318010897303537,0.579132162255556,0.06270677794321357,-0.31863936396437514,0.5977601260424784,0.9674215661017008,1.2418667918433202,1.7316643961222453,0.7916386077433749,,0.7916386077433749,,0.5977601260424784,0.7916386077433749,-1.2815515655446004,-0.5977601260424786,-1.1503493803760079,-1.318010897303537,,0.7916386077433749
2016-02-01,-1.0364333894937898,1.959963984540054,1.318010897303537,1.9145058250555569,1.4652337926855223,1.318010897303537,0.6374841609623768,0.93458929107348,1.382994127100638,0.7916386077433749,1.318010897303537,0.40225006532172536,-0.06270677794321385,0.93458929107348,0.4537621901698793,0.9674215661017008,1.2418667918433202,1.198379702306925,0.7916386077433749,-0.6744897501960817,0.7916386077433749,0.21042839424792484,1.4395314709384557,0.7916386077433749,-1.318010897303537,-1.1503493803760079,-1.4395314709384563,-1.318010897303537,0.21042839424792484,0.7916386077433749
2016-03-01,-0.6744897501960817,1.959963984540054,1.318010897303537,1.9145058250555569,1.4652337926855223,1.318010897303537,0.49720057068155404,0.93458929107348,1.382994127100638,0.7916386077433749,1.318010897303537,0.40225006532172536,-0.06270677794321385,0.93458929107348,0.4537621901698793,1.0364333894937898,0.967421566101701,1.198379702306925,0.7916386077433749,0.21042839424792484,0.7916386077433749,0.6744897501960817,1.1503493803760079,1.465233792685523,-1.009990169249582,-0.7554150263604693,-0.9345892910734802,-0.0784124127331122,0.21042839424792484,0.4887764111146695
2016-04-01,-0.6744897501960817,1.959963984540054,1.318010897303537,1.9145058250555569,1.4652337926855223,1.318010897303537,0.3661063568005698,0.93458929107348,1.382994127100638,0.7916386077433749,1.318010897303537,0.40225006532172536,0.18911842627279238,0.06270677794321357,0.31863936396437514,1.0364333894937898,0.7279132908816441,1.198379702306925,0.7916386077433749,-0.6744897501960817,1.465233792685523,0.6744897501960817,0.5977601260424784,0.7916386077433749,-1.009990169249582,0.06270677794321357,-0.18911842627279252,-0.0784124127331122,-0.21042839424792484,0.4887764111146695
2016-05-01,0.9674215661017008,1.9379315108528297,0.967421566101701,1.88950996033343,1.4395314709384557,1.2815515655446004,0.18911842627279238,0.7164975001779914,1.2815515655446004,0.6744897501960817,1.2815515655446004,0.3406948270877954,-0.26699412540495254,0.4067242518713638,0.13231285227617132,0.9674215661017008,0.6744897501960815,1.1503493803760088,0.3661063568005698,-0.5244005127080407,0.3661063568005698,0.524400512708041,0.4067242518713638,0.7916386077433749,-0.7279132908816442,0.0,-0.5549229427026537,-0.3406948270877956,-0.5244005127080407,0.7916386077433749
2016-06-01,0.9674215661017008,1.9379315108528297,1.2815515655446004,1.88950996033343,1.4395314709384557,1.2815515655446004,0.18911842627279238,0.899434907667234,0.6744897501960817,0.6744897501960817,1.2815515655446004,0.3406948270877954,0.4067242518713638,0.4067242518713638,0.0,0.9674215661017008,0.6744897501960815,1.1503493803760088,0.3661063568005698,-1.2815515655446004,-0.3661063568005695,0.524400512708041,0.4067242518713638,0.7916386077433749,-0.967421566101701,0.13231285227617132,0.0,0.967421566101701,0.0,0.3661063568005698
2016-07-01,-1.5932188180230507,1.9379315108528297,0.967421566101701,1.88950996033343,1.4395314709384557,0.967421566101701,0.18911842627279238,1.11895838106256,0.6744897501960817,0.6744897501960817,1.2815515655446004,0.3406948270877954,0.5549229427026537,0.26699412540495254,0.13231285227617132,0.9674215661017008,0.6744897501960815,1.1503493803760088,0.3661063568005698,0.0,0.0,0.524400512708041,1.11895838106256,0.7916386077433749,-0.7279132908816442,1.9379315108528297,1.9379315108528297,0.967421566101701,0.0,0.3661063568005698
2016-08-01,-1.5932188180230507,1.9379315108528297,0.967421566101701,1.88950996033343,1.4395314709384557,0.967421566101701,0.18911842627279238,0.5977601260424784,0.6744897501960817,0.6744897501960817,1.2815515655446004,0.40225006532172536,0.5549229427026537,0.26699412540495254,0.13231285227617132,0.9674215661017008,0.6744897501960815,1.1503493803760088,0.7916386077433749,-0.5244005127080407,0.7916386077433749,1.2815515655446004,1.11895838106256,0.0,-0.7279132908816442,1.4395314709384557,1.4395314709384557,0.967421566101701,0.0,0.3661063568005698
2016-09-01,-1.6448536269514729,1.9379315108528297,0.967421566101701,1.88950996033343,1.4395314709384557,0.967421566101701,-0.06270677794321385,0.4537621901698793,0.6744897501960817,0.6744897501960817,1.2815515655446004,0.40225006532172536,0.5977601260424784,0.4537621901698793,0.06270677794321357,0.5894557978497783,0.6744897501960815,1.1503493803760088,1.465233792685523,0.0,1.465233792685523,1.2815515655446004,0.4067242518713638,0.7916386077433749,-0.5244005127080409,1.4395314709384557,1.1503493803760079,-0.7279132908816442,0.524400512708041,0.3661063568005698
2016-10-01,-1.0364333894937898,1.9379315108528297,0.967421566101701,1.88950996033343,1.4395314709384557,0.967421566101701,0.31863936396437514,0.5977601260424784,0.6744897501960817,0.6744897501960817,0.967421566101701,0.40225006532172536,0.4537621901698793,0.4537621901698793,0.06270677794321357,0.5894557978497783,0.27188000539926077,1.1503493803760088,0.7916386077433749,1.2815515655446004,0.7916386077433749,1.2815515655446004,0.4067242518713638,0.7916386077433749,-0.3406948270877956,1.4395314709384557,0.4537621901698793,1.2815515655446004,0.524400512708041,0.3661063568005698
2016-11-01,-1.0364333894937898,1.9379315108528297,0.967421566101701,1.88950996033343,1.1503493803760079,0.967421566101701,0.5977601260424784,0.4537621901698793,0.6744897501960817,0.6744897501960817,1.009990169249582,0.40225006532172536,0.31863936396437514,0.4537621901698793,0.06270677794321357,0.5894557978497783,0.27188000539926077,0.8122178014999133,0.3661063568005698,-1.2815515655446004,0.3661063568005698,1.2815515655446004,0.4067242518713638,0.3661063568005698,0.0,0.4537621901698793,0.18911842627279238,0.7279132908816441,-0.5244005127080407,0.3661063568005698
2016-12-01,-1.6448536269514729,1.9379315108528297,1.009990169249582,1.88950996033343,1.1503493803760079,1.009990169249582,-0.45376219016987945,0.4537621901698793,0.6744897501960817,0.6744897501960817,1.009990169249582,0.40225006532172536,0.31863936396437514,0.18911842627279238,-0.06270677794321385,0.5894557978497783,0.4637077514571789,1.1503493803760088,0.3661063568005698,-1.2815515655446004,0.3661063568005698,0.524400512708041,1.11895838106256,0.3661063568005698,0.0,0.31863936396437514,0.18911842627279238,0.967421566101701,-0.5244005127080407,0.3661063568005698
2017-01-01,-1.6448536269514729,1.4395314709384557,0.7764217611479277,1.9145058250555569,1.1797611176118612,1.009990169249582,-0.5977601260424786,0.4537621901698793,0.6744897501960817,0.3661063568005698,1.009990169249582,0.23720210932878769,0.31863936396437514,0.31863936396437514,-0.31863936396437514,0.5894557978497783,0.27188000539926077,0.8122178014999133,0.3661063568005698,-1.2815515655446004,0.3661063568005698,1.2815515655446004,0.4537621901698793,0.3661063568005698,-0.16789400478810546,0.31863936396437514,-0.06270677794321385,0.40225006532172536,-1.2815515655446004,0.3661063568005698
2017-02-01,-1.6448536269514729,1.4395314709384557,0.579132162255556,1.382994127100638,1.1797611176118612,1.009990169249582,0.24104039388602685,0.4537621901698793,0.6744897501960817,0.3661063568005698,1.009990169249582,0.0784124127331122,0.18911842627279238,0.18911842627279238,-0.45376219016987945,0.5894557978497783,0.27188000539926077,0.6151411045959733,0.3661063568005698,-1.382994127100638,0.3661063568005698,0.6744897501960817,0.93458929107348,0.3661063568005698,0.0784124127331122,0.18911842627279238,-0.45376219016987945,0.40225006532172536,-1.382994127100638,0.3661063568005698
2017-03-01,-1.6448536269514729,1.4395314709384557,0.579132162255556,1.382994127100638,1.1797611176118612,1.009990169249582,0.6374841609623768,0.31863936396437514,0.6744897501960817,0.3661063568005698,0.7764217611479277,0.0784124127331122,0.06270677794321357,0.18911842627279238,-0.7554150263604693,0.12566134685507388,0.16789400478810546,0.6151411045959733,0.3661063568005698,-1.382994127100638,0.3661063568005698,0.21042839424792484,0.7554150263604691,0.3661063568005698,-0.23720210932878769,0.06270677794321357,-0.5977601260424786,0.0784124127331122,-0.21042839424792484,0.1573106846101707
2017-04-01,-1.0364333894937898,1.4395314709384557,0.579132162255556,1.382994127100638,1.1797611176118612,0.579132162255556,0.6374841609623768,0.31863936396437514,0.6744897501960817,0.3661063568005698,0.579132162255556,-0.23720210932878769,-0.31863936396437514,-0.31863936396437514,-0.7554150263604693,0.12566134685507388,0.16789400478810546,0.19402814242392646,0.3661063568005698,-1.382994127100638,0.0,0.21042839424792484,0.31863936396437514,0.3661063568005698,-0.23720210932878769,-0.06270677794321385,-0.5977601260424786,-0.40225006532172536,-1.382994127100638,-0.1573106846101707
2017-05-01,-0.967421566101701,1.11895838106256,0.5244005127080407,1.351702239930661,1.1503493803760079,0.5244005127080407,0.31863936396437514,0.26699412540495254,0.524400512708041,0.21042839424792484,0.5244005127080407,-0.7279132908816442,-0.13231285227617104,-0.4067242518713635,-0.4067242518713635,0.28221614706250825,0.08964235107576254,0.5485222826980981,0.0,-1.2815515655446004,-0.3661063568005695,0.0,0.26699412540495254,0.0,-0.3406948270877956,-0.4067242518713635,-1.11895838106256,0.16789400478810546,0.0,0.0
2017-06-01,-0.5894557978497783,1.11895838106256,0.3406948270877954,1.351702239930661,0.7554150263604691,0.5244005127080407,0.5977601260424784,0.0,0.21042839424792484,0.21042839424792484,0.5244005127080407,-0.16789400478810546,-0.26699412540495254,-0.26699412540495254,-0.899434907667234,0.0,0.08964235107576254,0.5485222826980981,0.7916386077433749,-0.5244005127080407,0.3661063568005698,0.0,0.26699412540495254,0.0,-0.5244005127080409,-0.4067242518713635,-0.5549229427026537,-0.3406948270877956,-1.2815515655446004,0.0
2017-07-01,0.0,1.11895838106256,0.3406948270877954,1.351702239930661,0.7554150263604691,0.7279132908816441,0.31863936396437514,0.0,0.21042839424792484,0.21042839424792484,0.5244005127080407,0.16789400478810546,-0.13231285227617104,-0.26699412540495254,-0.4067242518713635,0.28221614706250825,-0.08964235107576268,0.5485222826980981,0.7916386077433749,-0.5244005127080407,0.3661063568005698,0.0,0.899434907667234,0.0,0.16789400478810546,0.26699412540495254,0.13231285227617132,-0.16789400478810546,-1.2815515655446004,0.0
2017-08-01,0.28221614706250825,1.11895838106256,0.3406948270877954,1.0491313979639707,0.5977601260424784,0.7279132908816441,-0.06270677794321385,-0.18911842627279252,0.21042839424792484,0.21042839424792484,0.5244005127080407,0.0784124127331122,-0.13231285227617104,-0.13231285227617104,-0.13231285227617104,0.28221614706250825,-0.08964235107576268,0.31863936396437514,0.3661063568005698,0.0,0.0,0.0,0.7164975001779914,0.3661063568005698,0.5244005127080407,0.5977601260424784,0.31863936396437514,-1.8339146358159146,-1.2815515655446004,0.0
