DATA,PO012002NU0008,PO012026NU3021,PO0120500RZ001,PO012070NU1007,PO0120750R2020,PO0120790RZ001,PO012090NU2009,PO0121180U0005,PO012119NUP001,PO012123NUP001,PO0121300RZ001,PO012136NUZ001,PO0130230U0003,PO0130280U0009,PO013064NU0002,PO0131310U0001,PO0131330U0009,PO0131590U0001,PO015041NR0075,PO015051NR0012,PO015062NR0071,PO015113NUP001,PO015146NU1534,PO015194NU0017,PO0970200U0002,PO0970200U0003,PO0970480U0001,PO0970610U0015,PO108033NR0142,PO108033NU0243
2017-09-01,0.6744897501960817,1.11895838106256,0.3406948270877954,1.0491313979639707,0.5977601260424784,0.7279132908816441,1.959963984540054,-0.18911842627279252,0.21042839424792484,0.21042839424792484,0.5244005127080407,1.8627318674216515,-0.06270677794321385,-0.18911842627279252,-0.5977601260424786,0.28221614706250825,-0.27188000539926105,0.5485222826980981,0.7916386077433749,-0.5244005127080407,0.0,0.524400512708041,0.26699412540495254,0.3661063568005698,0.3406948270877954,0.4537621901698793,-0.06270677794321385,0.5244005127080407,-0.5244005127080407,0.0
2017-10-01,0.6744897501960817,1.11895838106256,0.3406948270877954,1.0491313979639707,0.7554150263604691,0.5244005127080407,-0.18911842627279252,-0.18911842627279252,0.21042839424792484,0.21042839424792484,0.5244005127080407,-0.23720210932878769,-0.06270677794321385,0.06270677794321357,-0.31863936396437514,0.28221614706250825,-0.27188000539926105,0.31863936396437514,0.0,0.0,0.0,0.524400512708041,0.13231285227617132,0.0,0.7279132908816441,0.18911842627279238,-0.18911842627279252,0.0,-1.2815515655446004,0.0
2017-11-01,-0.12566134685507416,0.899434907667234,0.3406948270877954,1.351702239930661,0.4537621901698793,0.5244005127080407,0.18911842627279238,-0.31863936396437514,0.21042839424792484,0.21042839424792484,0.579132162255556,-0.23720210932878769,-0.18911842627279252,0.06270677794321357,-0.5977601260424786,0.28221614706250825,-0.08964235107576268,0.31863936396437514,0.0,0.524400512708041,0.0,0.524400512708041,0.26699412540495254,0.0,0.16789400478810546,-0.06270677794321385,-0.31863936396437514,0.16789400478810546,-1.2815515655446004,0.0
2017-12-01,-0.6744897501960817,0.899434907667234,0.23720210932878769,1.351702239930661,0.4537621901698793,0.579132162255556,0.06270677794321357,-0.18911842627279252,0.21042839424792484,0.21042839424792484,0.40225006532172536,-0.40225006532172536,-0.31863936396437514,-0.45376219016987945,-0.7554150263604693,0.28221614706250825,-0.08964235107576268,0.31863936396437514,-0.3661063568005695,0.0,-0.7916386077433746,0.0,0.7164975001779914,0.0,0.16789400478810546,-0.06270677794321385,-0.45376219016987945,0.0,-1.2815515655446004,0.0
2018-01-01,-0.6744897501960817,0.7554150263604691,0.0784124127331122,1.0853249080767586,0.24104039388602685,0.40225006532172536,-0.31863936396437514,-0.7554150263604693,0.21042839424792484,-0.7916386077433746,0.23720210932878769,-0.7764217611479277,-0.45376219016987945,-0.45376219016987945,-0.06270677794321385,0.0,-0.08964235107576268,0.31863936396437514,-0.3661063568005695,0.0,-0.7916386077433746,-0.5244005127080407,0.06270677794321357,0.0,-0.5244005127080409,0.06270677794321357,-0.18911842627279252,0.0784124127331122,-0.5244005127080407,-0.3661063568005695
2018-02-01,-0.38532046640756773,0.7554150263604691,0.23720210932878769,0.6744897501960817,0.3661063568005698,0.40225006532172536,-0.967421566101701,-0.31863936396437514,0.21042839424792484,-0.7916386077433746,0.23720210932878769,-0.7764217611479277,0.06270677794321357,-0.45376219016987945,-0.9345892910734802,0.0,-0.27188000539926105,-0.1940281424239262,-0.7916386077433746,-0.21042839424792484,-0.7916386077433746,-0.6744897501960817,0.5977601260424784,0.0,-0.0784124127331122,0.06270677794321357,-0.31863936396437514,0.0784124127331122,-0.6744897501960817,-0.3661063568005695
2018-03-01,-0.12566134685507416,0.5977601260424784,0.0784124127331122,0.5084880591093566,0.24104039388602685,0.0784124127331122,-0.7916386077433746,-0.31863936396437514,0.21042839424792484,-0.7916386077433746,0.0784124127331122,-0.40225006532172536,-0.18911842627279252,-0.45376219016987945,-0.9345892910734802,-0.6744897501960817,-0.16789400478810546,-0.1940281424239262,-0.3661063568005695,-0.6744897501960817,-1.465233792685523,-0.6744897501960817,0.06270677794321357,-0.3661063568005695,0.23720210932878769,0.31863936396437514,0.31863936396437514,0.40225006532172536,-1.382994127100638,-0.887146559018876
2018-04-01,-0.38532046640756773,0.4537621901698793,-0.0784124127331122,-0.21042839424792484,0.24104039388602685,0.23720210932878769,-0.967421566101701,-0.5977601260424786,0.21042839424792484,-0.7916386077433746,0.0784124127331122,-0.579132162255556,-0.06270677794321385,-0.45376219016987945,-0.9345892910734802,-0.38532046640756773,-0.3406948270877956,-0.1940281424239262,-0.3661063568005695,-0.21042839424792484,-0.7916386077433746,-0.6744897501960817,-0.06270677794321385,-0.3661063568005695,1.009990169249582,0.93458929107348,0.93458929107348,0.579132162255556,0.21042839424792484,-0.4887764111146695
2018-05-01,0.0,0.7164975001779914,-0.16789400478810546,-0.1479871097258389,0.18911842627279238,0.3406948270877954,-0.9345892910734802,-0.5549229427026537,0.0,-0.6744897501960817,0.0,-0.3406948270877956,0.4067242518713638,-0.26699412540495254,-0.899434907667234,-0.5894557978497783,-0.4637077514571792,-0.31863936396437503,-0.7916386077433746,0.0,-0.7916386077433746,-0.5244005127080407,0.0,-0.3661063568005695,0.7279132908816441,1.4121875789061644,0.899434907667234,0.967421566101701,0.524400512708041,-0.3661063568005695
2018-06-01,0.0,0.7164975001779914,-0.16789400478810546,0.0,-0.06270677794321385,0.16789400478810546,-0.9345892910734802,-0.4067242518713635,-0.21042839424792484,-0.6744897501960817,-0.16789400478810546,-0.5244005127080409,0.26699412540495254,0.13231285227617132,-0.5549229427026537,-0.5894557978497783,-0.6744897501960817,-0.31863936396437503,-0.7916386077433746,0.0,-0.7916386077433746,-0.5244005127080407,0.0,-0.3661063568005695,0.7279132908816441,0.899434907667234,0.13231285227617132,0.5244005127080407,0.524400512708041,-0.3661063568005695
2018-07-01,0.28221614706250825,0.7164975001779914,-0.16789400478810546,-0.1479871097258389,-0.06270677794321385,0.16789400478810546,-0.7554150263604693,-0.4067242518713635,-0.21042839424792484,-0.6744897501960817,0.0,-0.16789400478810546,0.4067242518713638,0.13231285227617132,0.0,-0.5894557978497783,-0.4637077514571792,-0.31863936396437503,-0.3661063568005695,1.2815515655446004,-0.7916386077433746,-0.5244005127080407,0.26699412540495254,-0.7916386077433746,0.967421566101701,0.0,-0.26699412540495254,0.5244005127080407,0.524400512708041,-0.7916386077433746
2018-08-01,0.9674215661017008,0.5549229427026537,-0.3406948270877956,-0.2993069104656671,-0.18911842627279252,0.16789400478810546,-0.5977601260424786,-0.45376219016987945,-0.21042839424792484,-0.6744897501960817,-0.16789400478810546,-0.0784124127331122,0.0,0.13231285227617132,-0.26699412540495254,-0.5894557978497783,-0.4637077514571792,-0.31863936396437503,-0.3661063568005695,1.2815515655446004,-0.3661063568005695,-1.2815515655446004,0.13231285227617132,-0.3661063568005695,0.16789400478810546,-0.18911842627279252,-0.31863936396437514,0.0,0.524400512708041,-0.7916386077433746
2018-09-01,0.12566134685507388,0.7164975001779914,-0.3406948270877956,-0.1479871097258389,-0.18911842627279252,0.16789400478810546,-0.7554150263604693,-0.31863936396437514,-0.21042839424792484,-0.6744897501960817,-0.16789400478810546,-0.40225006532172536,0.06270677794321357,0.06270677794321357,-0.06270677794321385,-0.5894557978497783,-0.4637077514571792,-0.31863936396437503,-0.7916386077433746,1.2815515655446004,-0.7916386077433746,-1.2815515655446004,-0.13231285227617104,-0.3661063568005695,-0.3406948270877956,-1.9599639845400545,-0.31863936396437514,0.0,0.0,-0.7916386077433746
2018-10-01,-0.12566134685507416,0.7164975001779914,-0.5244005127080409,-0.1479871097258389,-0.18911842627279252,0.0,-0.7554150263604693,-0.5977601260424786,-0.21042839424792484,-0.6744897501960817,-0.16789400478810546,-0.40225006532172536,0.5977601260424784,0.18911842627279238,-0.06270677794321385,-0.5894557978497783,-0.4637077514571792,-0.31863936396437503,-1.465233792685523,0.524400512708041,-0.3661063568005695,-0.5244005127080407,-0.13231285227617104,-0.3661063568005695,-0.5244005127080409,-0.18911842627279252,-0.31863936396437514,0.16789400478810546,0.0,-0.7916386077433746
2018-11-01,1.0364333894937898,0.7164975001779914,-0.5244005127080409,0.0,-0.18911842627279252,-0.16789400478810546,-0.5977601260424786,-0.45376219016987945,-0.21042839424792484,-0.6744897501960817,-0.0784124127331122,-0.40225006532172536,-0.06270677794321385,0.18911842627279238,-0.06270677794321385,-0.5894557978497783,-0.4637077514571792,-0.31863936396437503,-0.7916386077433746,1.2815515655446004,-0.7916386077433746,-1.2815515655446004,-0.13231285227617104,-0.3661063568005695,0.5244005127080407,0.93458929107348,0.4537621901698793,0.967421566101701,0.0,-0.3661063568005695
2018-12-01,0.6744897501960817,0.7164975001779914,-0.40225006532172536,0.1479871097258389,-0.06270677794321385,0.0784124127331122,-0.9345892910734802,-0.45376219016987945,-0.21042839424792484,-0.21042839424792484,-0.0784124127331122,-0.23720210932878769,0.06270677794321357,0.5977601260424784,-0.18911842627279252,-0.5894557978497783,-0.4637077514571792,-0.31863936396437503,-0.7916386077433746,0.524400512708041,-1.465233792685523,-1.2815515655446004,0.4067242518713638,-0.3661063568005695,0.5244005127080407,0.5977601260424784,0.5977601260424784,0.7279132908816441,0.0,-0.3661063568005695
2019-01-01,0.6744897501960817,0.5977601260424784,-0.579132162255556,0.06968492031845568,-0.11964811303984217,-0.23720210932878769,-1.1503493803760079,-0.5977601260424786,-0.21042839424792484,-1.465233792685523,-0.0784124127331122,-0.579132162255556,-0.06270677794321385,-0.18911842627279252,-0.18911842627279252,-0.967421566101701,-0.4637077514571792,-0.5485222826980979,-1.465233792685523,0.524400512708041,-1.465233792685523,-1.2815515655446004,-0.06270677794321385,-0.7916386077433746,0.0,0.4537621901698793,0.18911842627279238,0.579132162255556,0.0,-0.7916386077433746
2019-02-01,0.12566134685507388,0.4537621901698793,-0.579132162255556,-0.06968492031845568,0.24104039388602685,-0.23720210932878769,-1.465233792685523,-0.7554150263604693,-0.21042839424792484,-1.465233792685523,-0.40225006532172536,-0.40225006532172536,-0.18911842627279252,-0.06270677794321385,-0.18911842627279252,-0.967421566101701,-0.4637077514571792,-0.6151411045959733,-1.465233792685523,0.6744897501960817,-1.465233792685523,-1.382994127100638,0.4537621901698793,-0.7916386077433746,-0.23720210932878769,-0.06270677794321385,-0.5977601260424786,0.23720210932878769,-0.21042839424792484,-1.465233792685523
2019-03-01,0.12566134685507388,0.4537621901698793,-0.7764217611479277,-0.35549041783953095,-0.11964811303984217,-0.23720210932878769,-1.1797611176118612,-0.7554150263604693,-0.21042839424792484,-1.465233792685523,-0.40225006532172536,-0.579132162255556,-0.45376219016987945,-0.31863936396437514,-0.45376219016987945,-1.6448536269514729,-0.5244005127080409,-0.6151411045959733,-1.465233792685523,1.382994127100638,-0.7916386077433746,-1.382994127100638,-0.45376219016987945,-1.465233792685523,-0.7764217611479277,-0.31863936396437514,-1.1503493803760079,-0.23720210932878769,-0.6744897501960817,-1.5341205443525463
2019-04-01,-0.12566134685507416,0.5977601260424784,-0.579132162255556,0.06968492031845568,-0.49720057068155404,-0.23720210932878769,-1.1797611176118612,-0.9345892910734802,-0.21042839424792484,-1.465233792685523,-0.40225006532172536,-0.7764217611479277,-0.5977601260424786,-0.7554150263604693,-0.45376219016987945,-1.6448536269514729,-0.5244005127080409,-0.6151411045959733,-1.465233792685523,1.382994127100638,-1.465233792685523,-1.382994127100638,-0.9345892910734802,-1.465233792685523,-0.40225006532172536,-0.31863936396437514,-0.7554150263604693,0.0784124127331122,-0.6744897501960817,-1.5341205443525463
2019-05-01,0.28221614706250825,0.5549229427026537,-0.5244005127080409,-0.2993069104656671,-0.45376219016987945,-0.3406948270877956,-1.1503493803760079,-0.899434907667234,-0.5244005127080407,-1.382994127100638,-0.3406948270877956,-0.967421566101701,-0.7164975001779913,-0.5549229427026537,-0.5549229427026537,-0.967421566101701,-0.6744897501960817,-0.5485222826980979,-1.465233792685523,1.2815515655446004,-1.465233792685523,-1.2815515655446004,-0.4067242518713635,-1.465233792685523,0.16789400478810546,-0.5549229427026537,-0.4067242518713635,0.0,-1.2815515655446004,-1.465233792685523
2019-06-01,0.28221614706250825,0.13231285227617132,-0.7279132908816442,-0.2993069104656671,-0.31863936396437514,-0.5244005127080409,-1.4395314709384563,-0.899434907667234,-0.6744897501960817,-1.382994127100638,-0.5244005127080409,-0.967421566101701,-0.7164975001779913,-0.4067242518713635,-0.7164975001779913,-1.5932188180230507,-0.920822976368379,-0.5485222826980979,-1.465233792685523,0.524400512708041,-1.465233792685523,-1.2815515655446004,-0.4067242518713635,-1.465233792685523,-0.3406948270877956,-0.26699412540495254,-0.4067242518713635,-0.16789400478810546,-0.5244005127080407,-1.465233792685523
2019-07-01,-0.28221614706250825,-0.899434907667234,-0.7279132908816442,-0.6289042176321898,-0.18911842627279252,-0.5244005127080409,-0.5977601260424786,-0.899434907667234,-1.382994127100638,-1.382994127100638,-0.5244005127080409,-0.967421566101701,-0.4067242518713635,-0.899434907667234,-0.7164975001779913,-1.5932188180230507,-0.6744897501960817,-1.1503493803760079,-1.465233792685523,-1.2815515655446004,-1.465233792685523,-1.2815515655446004,0.0,-1.465233792685523,-0.3406948270877956,-0.13231285227617104,-0.7164975001779913,-0.5244005127080409,-0.5244005127080407,-1.465233792685523
2019-08-01,-0.28221614706250825,0.26699412540495254,-0.7279132908816442,-0.45785193101249505,-0.31863936396437514,-0.5244005127080409,-1.1503493803760079,-0.9345892910734802,-1.382994127100638,-1.382994127100638,-0.7279132908816442,-0.7764217611479277,-0.5549229427026537,-0.5549229427026537,-1.11895838106256,-1.5932188180230507,-0.6744897501960817,-1.1503493803760079,-0.7916386077433746,-1.2815515655446004,-1.465233792685523,-0.5244005127080407,-0.5549229427026537,-1.465233792685523,-0.16789400478810546,0.06270677794321357,-0.06270677794321385,0.16789400478810546,-0.5244005127080407,-1.465233792685523
2019-09-01,-0.38532046640756773,0.26699412540495254,-0.7279132908816442,-0.45785193101249505,-0.45376219016987945,-0.5244005127080409,-1.4395314709384563,-0.9345892910734802,-1.382994127100638,-1.382994127100638,-0.7279132908816442,-0.7764217611479277,-0.31863936396437514,-1.1503493803760079,-0.9345892910734802,-1.5932188180230507,-0.6744897501960817,-1.731664396122245,0.0,-1.2815515655446004,-1.465233792685523,0.0,-0.5549229427026537,-1.465233792685523,0.16789400478810546,0.18911842627279238,-0.18911842627279252,0.16789400478810546,-1.2815515655446004,-1.465233792685523
2019-10-01,0.38532046640756773,0.4067242518713638,-0.7279132908816442,-0.45785193101249505,-0.5977601260424786,-0.5244005127080409,-1.1503493803760079,-0.9345892910734802,-1.382994127100638,-1.382994127100638,-0.7279132908816442,-1.009990169249582,-0.31863936396437514,-0.7554150263604693,-0.9345892910734802,-1.5932188180230507,-0.920822976368379,-1.731664396122245,-0.3661063568005695,-1.2815515655446004,-1.465233792685523,-1.2815515655446004,-0.5549229427026537,-1.465233792685523,0.5244005127080407,0.4537621901698793,-0.06270677794321385,-0.16789400478810546,-0.5244005127080407,-1.465233792685523
2019-11-01,1.6448536269514722,0.26699412540495254,-0.7279132908816442,-0.2993069104656671,-0.5977601260424786,-0.5244005127080409,-1.1503493803760079,-0.9345892910734802,-1.382994127100638,-1.382994127100638,-0.40225006532172536,-1.009990169249582,-0.31863936396437514,-0.9345892910734802,-0.9345892910734802,-1.5932188180230507,-0.920822976368379,-1.731664396122245,-0.3661063568005695,-0.5244005127080407,-1.465233792685523,0.0,-0.5549229427026537,-1.465233792685523,0.967421566101701,1.1503493803760079,0.93458929107348,-0.16789400478810546,0.524400512708041,-1.465233792685523
2019-12-01,1.6448536269514722,0.26699412540495254,-0.579132162255556,-0.2993069104656671,-0.5977601260424786,-0.23720210932878769,-1.1503493803760079,-0.9345892910734802,-1.382994127100638,-1.382994127100638,-0.40225006532172536,-0.7764217611479277,0.5977601260424784,-0.7554150263604693,-0.9345892910734802,-1.5932188180230507,-0.920822976368379,-0.8122178014999129,0.0,1.2815515655446004,0.0,1.2815515655446004,0.26699412540495254,-1.465233792685523,0.967421566101701,1.959963984540054,1.4395314709384557,-0.3406948270877956,1.2815515655446004,-0.7916386077433746
2020-01-01,1.0364333894937898,0.31863936396437514,-0.23720210932878769,-0.21042839424792484,-0.24104039388602685,0.23720210932878769,0.18911842627279238,-1.1503493803760079,-1.382994127100638,0.0,-0.40225006532172536,-0.0784124127331122,0.93458929107348,0.4537621901698793,-0.9345892910734802,-1.5932188180230507,-1.2418667918433202,-1.731664396122245,0.0,1.2815515655446004,0.0,0.524400512708041,-0.18911842627279252,-1.465233792685523,1.8339146358159146,1.1503493803760079,0.7554150263604691,-0.23720210932878769,1.2815515655446004,0.0
2020-02-01,1.0364333894937898,-0.7554150263604693,-0.40225006532172536,-0.35549041783953095,-0.49720057068155404,0.0784124127331122,-0.49720057068155404,-1.1503493803760079,-1.382994127100638,0.0,-0.23720210932878769,-0.0784124127331122,0.4537621901698793,0.06270677794321357,0.18911842627279238,-1.5932188180230507,-1.2418667918433202,-0.8694237732888861,0.0,1.382994127100638,0.0,1.382994127100638,0.31863936396437514,-1.465233792685523,0.579132162255556,0.5977601260424784,0.4537621901698793,-1.009990169249582,0.6744897501960817,0.0
2020-03-01,1.6448536269514722,0.31863936396437514,-0.40225006532172536,-0.21042839424792484,-0.6374841609623771,-0.0784124127331122,-0.6374841609623771,-0.5977601260424786,-1.382994127100638,-0.3661063568005695,-0.23720210932878769,-0.0784124127331122,0.4537621901698793,0.06270677794321357,-0.06270677794321385,-1.0364333894937898,-0.967421566101701,-0.8694237732888861,-0.7916386077433746,0.6744897501960817,0.0,1.382994127100638,-0.18911842627279252,-0.7916386077433746,0.40225006532172536,0.4537621901698793,0.06270677794321357,-1.009990169249582,1.382994127100638,-0.4887764111146695
2020-04-01,1.6448536269514722,0.18911842627279238,-0.40225006532172536,-0.06968492031845568,-0.6374841609623771,-0.0784124127331122,-0.24104039388602685,-0.7554150263604693,-1.382994127100638,0.0,-0.23720210932878769,-0.0784124127331122,-0.45376219016987945,-0.06270677794321385,-0.18911842627279252,-1.0364333894937898,-0.967421566101701,-0.8694237732888861,-0.7916386077433746,0.6744897501960817,0.3661063568005698,1.382994127100638,-0.31863936396437514,-0.7916386077433746,0.23720210932878769,0.4537621901698793,-0.31863936396437514,-1.8627318674216515,1.382994127100638,-0.887146559018876
2020-05-01,1.59321881802305,0.26699412540495254,-0.7279132908816442,0.0,-0.5977601260424786,-0.16789400478810546,-0.18911842627279252,-0.7164975001779913,-1.2815515655446004,-0.21042839424792484,-0.16789400478810546,-0.16789400478810546,-0.4067242518713635,-0.13231285227617104,-0.13231285227617104,-1.5932188180230507,-0.920822976368379,-1.1503493803760079,-0.3661063568005695,0.524400512708041,0.0,1.2815515655446004,-0.13231285227617104,-0.7916386077433746,0.5244005127080407,0.5549229427026537,-0.26699412540495254,-1.2815515655446004,1.2815515655446004,-0.7916386077433746
2020-06-01,1.59321881802305,0.4067242518713638,-0.5244005127080409,0.1479871097258389,-0.45376219016987945,-0.3406948270877956,-0.18911842627279252,-0.5549229427026537,-1.382994127100638,-0.21042839424792484,-0.3406948270877956,-0.3406948270877956,0.0,-0.13231285227617104,-0.4067242518713635,-0.967421566101701,-0.4637077514571792,-1.1503493803760079,-0.3661063568005695,1.2815515655446004,0.0,1.2815515655446004,-0.13231285227617104,-0.7916386077433746,1.8339146358159146,1.4121875789061644,1.4121875789061644,-0.967421566101701,1.2815515655446004,-0.7916386077433746
2020-07-01,0.9674215661017008,0.4067242518713638,-0.5244005127080409,0.0,-0.45376219016987945,-0.3406948270877956,0.06270677794321357,-0.5549229427026537,-0.6744897501960817,-0.21042839424792484,-0.3406948270877956,-0.3406948270877956,0.13231285227617132,0.0,-0.5549229427026537,-0.967421566101701,-0.920822976368379,-0.5485222826980979,0.0,0.524400512708041,-0.3661063568005695,1.2815515655446004,0.5549229427026537,-0.3661063568005695,1.8339146358159146,1.11895838106256,0.899434907667234,-0.967421566101701,1.2815515655446004,-0.3661063568005695
2020-08-01,1.59321881802305,0.4067242518713638,-0.5244005127080409,0.0,-0.45376219016987945,-0.16789400478810546,-0.7554150263604693,-0.5977601260424786,-0.6744897501960817,-0.21042839424792484,-0.3406948270877956,-0.23720210932878769,0.13231285227617132,-0.26699412540495254,-0.5549229427026537,-0.967421566101701,-0.920822976368379,-1.731664396122245,0.0,0.524400512708041,-0.7916386077433746,0.524400512708041,0.0,-0.7916386077433746,0.967421566101701,1.1503493803760079,0.7554150263604691,-0.967421566101701,1.2815515655446004,-0.3661063568005695
2020-09-01,1.6448536269514722,0.4067242518713638,-0.5244005127080409,0.0,-0.5977601260424786,-0.16789400478810546,-1.1503493803760079,-0.5977601260424786,-0.6744897501960817,-0.21042839424792484,-0.3406948270877956,-0.0784124127331122,0.4537621901698793,-0.31863936396437514,-0.31863936396437514,-0.967421566101701,-0.920822976368379,-1.1503493803760079,-0.3661063568005695,0.524400512708041,-0.3661063568005695,-0.5244005127080407,0.0,-0.7916386077433746,0.7279132908816441,0.7554150263604691,0.18911842627279238,-1.8339146358159146,1.2815515655446004,-0.3661063568005695
2020-10-01,1.6448536269514722,0.5549229427026537,-0.3406948270877956,0.0,-0.31863936396437514,0.16789400478810546,-0.5977601260424786,-0.7554150263604693,-0.6744897501960817,-0.21042839424792484,-0.3406948270877956,-0.0784124127331122,0.18911842627279238,-0.31863936396437514,-0.5977601260424786,-0.967421566101701,-0.6744897501960817,-0.8122178014999129,-0.7916386077433746,-0.5244005127080407,-0.7916386077433746,0.0,0.0,-0.7916386077433746,1.2815515655446004,0.7554150263604691,0.06270677794321357,-1.2815515655446004,1.2815515655446004,-0.3661063568005695
2020-11-01,0.6744897501960817,0.5549229427026537,-0.3406948270877956,0.1479871097258389,-0.45376219016987945,0.0,-0.7554150263604693,-0.5977601260424786,-0.6744897501960817,-0.21042839424792484,-0.23720210932878769,-0.0784124127331122,0.4537621901698793,-0.45376219016987945,-0.31863936396437514,-0.967421566101701,-0.6744897501960817,-0.8122178014999129,-1.465233792685523,0.0,-0.3661063568005695,-0.5244005127080407,0.13231285227617132,-0.7916386077433746,0.7279132908816441,0.18911842627279238,0.31863936396437514,-1.2815515655446004,1.2815515655446004,-0.7916386077433746
2020-12-01,1.0364333894937898,0.5549229427026537,-0.23720210932878769,0.2993069104656671,-0.45376219016987945,-0.0784124127331122,-0.5977601260424786,-0.5977601260424786,-0.6744897501960817,-0.6744897501960817,-0.23720210932878769,-0.0784124127331122,0.18911842627279238,-0.31863936396437514,-0.5977601260424786,-0.967421566101701,-0.6744897501960817,-0.5485222826980979,-1.465233792685523,-0.5244005127080407,-0.3661063568005695,-0.5244005127080407,0.899434907667234,-0.7916386077433746,0.7279132908816441,0.4537621901698793,0.31863936396437514,-1.2815515655446004,0.524400512708041,-1.465233792685523
2021-01-01,1.6448536269514722,0.4537621901698793,-0.40225006532172536,0.21042839424792484,-0.3661063568005698,-0.0784124127331122,-0.9345892910734802,-0.45376219016987945,-0.6744897501960817,-0.3661063568005695,-0.23720210932878769,-0.23720210932878769,0.18911842627279238,0.06270677794321357,-0.5977601260424786,-0.5894557978497783,-0.6744897501960817,-0.8122178014999129,-0.7916386077433746,-0.5244005127080407,-0.3661063568005695,0.0,0.18911842627279238,-0.3661063568005695,0.3406948270877954,0.5977601260424784,0.4537621901698793,-0.579132162255556,0.524400512708041,-1.465233792685523
2021-02-01,1.6448536269514722,0.93458929107348,-0.23720210932878769,0.21042839424792484,-0.24104039388602685,-0.0784124127331122,-0.7916386077433746,-0.45376219016987945,-0.6744897501960817,-0.3661063568005695,-0.0784124127331122,-0.23720210932878769,0.31863936396437514,0.31863936396437514,-0.5977601260424786,-0.5894557978497783,-0.920822976368379,-0.3957252958144873,-0.3661063568005695,0.21042839424792484,-0.3661063568005695,-0.21042839424792484,0.7554150263604691,-0.3661063568005695,0.7764217611479277,0.7554150263604691,0.7554150263604691,-0.579132162255556,1.382994127100638,-0.7916386077433746
2021-03-01,1.0364333894937898,0.93458929107348,0.23720210932878769,0.21042839424792484,-0.3661063568005698,0.40225006532172536,-0.49720057068155404,-0.45376219016987945,-0.6744897501960817,0.0,0.23720210932878769,-0.23720210932878769,0.31863936396437514,0.31863936396437514,-0.18911842627279252,-0.38532046640756773,-0.7279132908816442,-0.3957252958144873,0.0,-0.21042839424792484,-0.3661063568005695,-0.21042839424792484,0.5977601260424784,0.0,0.7764217611479277,0.93458929107348,0.5977601260424784,-1.318010897303537,0.6744897501960817,-0.1573106846101707
2021-04-01,0.6744897501960817,0.7554150263604691,0.23720210932878769,0.21042839424792484,-0.3661063568005698,0.40225006532172536,-0.7916386077433746,-0.45376219016987945,-0.6744897501960817,-0.3661063568005695,0.23720210932878769,-0.40225006532172536,-0.18911842627279252,0.4537621901698793,0.06270677794321357,-0.12566134685507416,-0.7279132908816442,-0.3957252958144873,0.0,0.21042839424792484,-0.3661063568005695,-0.21042839424792484,0.18911842627279238,0.0,0.7764217611479277,0.7554150263604691,0.4537621901698793,-0.7764217611479277,0.6744897501960817,0.1573106846101707
